// Table of 100 sequences of 1024 uniform random 2D samples.
// Each sample is generated with drand48().
// Sequence 0:
0.921284166938 0.605927498600
0.861145942038 0.014717180518
0.686700793144 0.844568493508
0.129647240649 0.059656045883
0.013072097140 0.391158731928
0.865675992138 0.015057382498
0.924288502332 0.886718824123
0.662068658544 0.654910956212
0.076339881581 0.092977141445
0.003252129804 0.526670108104
0.789756261503 0.654018747873
0.545892541059 0.798388685041
0.726752823948 0.253314724231
0.255246087842 0.138354437477
0.482949247459 0.467586667548
0.100875903548 0.504214209569
0.858395034312 0.010047726442
0.821570480822 0.964317600458
0.019459403516 0.929619303140
0.063080399048 0.037962226996
0.190256909527 0.276665576455
0.447314076380 0.649381829733
0.151123482803 0.487155340115
0.649657709363 0.534279798238
0.356802394211 0.394116369844
0.721992308543 0.724701811217
0.306141033276 0.106580692981
0.910779597112 0.740913753895
0.239057672696 0.651343798748
0.368411324057 0.026181452367
0.849257881074 0.041816057976
0.056121065981 0.426038614458
0.479733254837 0.501694480717
0.980526665261 0.607505251630
0.912655981379 0.750416491215
0.713812888965 0.971132339177
0.029211731073 0.264288704607
0.018310505509 0.080676114724
0.154635818401 0.114351811105
0.756537576853 0.938248780563
0.128803784630 0.592611673608
0.122524165659 0.599178025972
0.065872848642 0.256025686382
0.412450671721 0.948387283968
0.353495361250 0.016996387985
0.973425452643 0.762358545372
0.861974794072 0.405130333572
0.867867062713 0.036761434200
0.208479209349 0.423333372601
0.984823173640 0.564352664615
0.576261904360 0.468222810221
0.464159833854 0.761120513625
0.302084315986 0.417256516810
0.098523991855 0.136846117759
0.698137619803 0.180447952722
0.893076966181 0.730878798704
0.302287076533 0.141218356792
0.824099602435 0.442202804750
0.590112379090 0.977622070052
0.502689028942 0.897659384435
0.724808348444 0.261282192910
0.455035019528 0.261957548508
0.960488628540 0.016930567269
0.940438807142 0.901960788626
0.097870852003 0.521122497168
0.084701577996 0.795401968768
0.868910401968 0.095781735073
0.880271625189 0.006006150478
0.202011693451 0.472639128345
0.644231065817 0.933967818383
0.098426152792 0.570898004287
0.507582938915 0.659436400417
0.892915098382 0.735754934889
0.689250215667 0.809338690301
0.240408832559 0.763515026555
0.768727580733 0.542360340634
0.481050755789 0.414380388141
0.073567596713 0.526697565901
0.507622522492 0.751598005113
0.131092855197 0.009376138277
0.763973485662 0.101192950977
0.965287760136 0.089244237913
0.115920237234 0.896273761944
0.745245494731 0.218530295762
0.585460255523 0.240792949435
0.884460304382 0.396093203604
0.056502832397 0.927216090151
0.452420297790 0.870781725146
0.230230883790 0.488961777414
0.571254338675 0.852889186451
0.218364260084 0.920511002875
0.038626084224 0.408390116018
0.053819080357 0.105162327021
0.529781635795 0.572954006990
0.114493729008 0.042567552589
0.500902415107 0.724749348863
0.494230787290 0.346085599642
0.035074577650 0.366505086053
0.915600638357 0.504928957087
0.861768336792 0.923538268346
0.015347095018 0.289961515313
0.239357809634 0.716462426094
0.101573467034 0.777377831015
0.244662221468 0.431662693478
0.591599321918 0.514516000476
0.768635332322 0.721587478806
0.803579112434 0.740518384245
0.506179588978 0.818314104110
0.059264157678 0.575870496697
0.861747571479 0.551173869731
0.828654485375 0.124057510947
0.710173607163 0.001572005714
0.031797083341 0.291344095415
0.671435779927 0.300236513070
0.433837480336 0.273295755669
0.124290780502 0.134328536894
0.104942593401 0.416032566309
0.820583937276 0.260122212392
0.148329752647 0.013878205262
0.221272149310 0.352915446597
0.761930057860 0.421202609363
0.686691126031 0.526691405450
0.329879046754 0.143644417972
0.375358134257 0.744665130454
0.729884374627 0.731953723200
0.173760175092 0.556697273799
0.685514132228 0.870455563535
0.558392973485 0.344738978231
0.535650875150 0.962264144761
0.923171174174 0.752715000428
0.686960716620 0.336166010597
0.360732512075 0.707907846820
0.662554258679 0.397451377923
0.013741275142 0.407950521110
0.667512016846 0.219445660285
0.088816916138 0.617571035737
0.019181643040 0.217241891115
0.206055008795 0.374484677653
0.399822983204 0.293948387268
0.524277696291 0.792151704569
0.397100132314 0.727058626519
0.697282158104 0.631985243790
0.123042482690 0.733361012124
0.168706237788 0.028108234342
0.216489614323 0.170799025939
0.170083041428 0.528645856879
0.312893060742 0.901156291344
0.443718847072 0.079152597238
0.136991813290 0.535290340906
0.642833871713 0.842087451131
0.969753213053 0.340412473814
0.367711137002 0.712868361633
0.045646935595 0.124773057102
0.258287670197 0.965184350571
0.837492411599 0.687851035078
0.688702385540 0.808772521904
0.524609558979 0.583177325684
0.683919025638 0.460253742428
0.759754441513 0.276283263234
0.316928315149 0.065966904955
0.148405728128 0.472621356578
0.239583802573 0.944773814160
0.330579917960 0.260945432782
0.171348552669 0.873876467917
0.863813531996 0.478474791335
0.216757714634 0.772772399817
0.102704164637 0.207741365245
0.230992841945 0.166173363978
0.265019750771 0.804494135607
0.108500491426 0.258254543952
0.879561948053 0.215200237904
0.665077893964 0.625837215789
0.792525472876 0.345951393840
0.630425179988 0.250513953764
0.035975874221 0.806996564468
0.405084571770 0.438403598409
0.756343894887 0.784341111256
0.480334934354 0.715899872703
0.387700566903 0.028168334004
0.417492919924 0.900804296236
0.612353829769 0.834165090694
0.757822459229 0.606587471212
0.861440059058 0.405708356967
0.237630360770 0.584804460871
0.105242761314 0.490458114397
0.845010086290 0.704126412837
0.104651141618 0.692992929640
0.033096192283 0.426893359386
0.732293595171 0.275132063329
0.335741274136 0.314018816383
0.218390726244 0.607550990835
0.579483334744 0.070586964929
0.479339569365 0.160879889079
0.292917135396 0.657304397334
0.996660591205 0.092966007159
0.051626086037 0.022452204133
0.933532099688 0.063294955950
0.712304407016 0.556107134240
0.412148192006 0.988241885691
0.460360457803 0.699764238276
0.687136647856 0.535025333310
0.576024092233 0.542324368263
0.600957530921 0.371753275394
0.897791477245 0.245559717649
0.412392012827 0.570196680765
0.290062815266 0.832115806601
0.267869392066 0.261939681080
0.493319651822 0.065950511078
0.109538758162 0.233001431255
0.617531742217 0.703576462978
0.258865561149 0.803191876273
0.128186606621 0.404913975061
0.808442800824 0.161266039634
0.443030734222 0.690954130913
0.029096961541 0.542918163780
0.508057716662 0.913377389470
0.438810499310 0.863972126824
0.833358211351 0.665998547968
0.872170950812 0.914567095320
0.151167368896 0.092265749270
0.674811891496 0.131121412113
0.895940018280 0.315505971677
0.070578334363 0.581422324014
0.213810301179 0.693283664211
0.306999045100 0.804998388679
0.878733395244 0.743849450361
0.577275965309 0.867274326082
0.845470277968 0.646553680941
0.097726796134 0.623798759915
0.803994970303 0.930261634534
0.444886112239 0.102612790573
0.942635175018 0.850834904498
0.135853463258 0.841755716641
0.683184501407 0.552863537092
0.981669088997 0.348772538444
0.753355357837 0.209897358635
0.422319438413 0.854310197768
0.021408909311 0.254909213007
0.532370953140 0.627504894837
0.773860051177 0.627729086928
0.790271866619 0.112535339505
0.887193954830 0.773442891714
0.857243392187 0.479735500861
0.774054209309 0.285604559113
0.291723940349 0.197939380682
0.297003726452 0.476541657897
0.313978229323 0.404808613715
0.590476209365 0.415644509627
0.867307646344 0.046935354263
0.043810916845 0.762543338881
0.434994292685 0.490307006492
0.533304502497 0.958348897779
0.456499115279 0.963679957630
0.385153679246 0.463135819334
0.036459704878 0.332575641473
0.868259170133 0.945686241526
0.702766037165 0.240648056728
0.198497667266 0.861910566474
0.695627961856 0.169366353245
0.854752145086 0.186674139293
0.061406917869 0.918223341621
0.310354674123 0.190959711492
0.289511482813 0.998559840487
0.248397669786 0.848987356799
0.427422264663 0.457749713570
0.710492099810 0.500322595391
0.300611625223 0.340710327721
0.009002376395 0.827981418335
0.366578101162 0.876902046189
0.273700287232 0.608564249948
0.764369471669 0.218197320890
0.194412186083 0.373621204454
0.654892524578 0.201899025758
0.428967580802 0.437494846991
0.058197007599 0.870057943067
0.666101037212 0.306155620522
0.110096330649 0.927994838289
0.939545773539 0.410015711709
0.213393621662 0.699112399132
0.284144264713 0.292980963082
0.633189044150 0.547850533401
0.587271421160 0.747304058191
0.068948172743 0.956784180742
0.727227265408 0.081987173490
0.969032005378 0.106799957595
0.090641314199 0.440025167889
0.380172180361 0.711055685437
0.937597896550 0.290782730764
0.941990475489 0.174689212004
0.028523211659 0.387987294227
0.945305007553 0.714288986178
0.461378867341 0.336545498121
0.825957036090 0.585882652201
0.890015752214 0.703631139041
0.919677217896 0.890180550182
0.631414195698 0.357848400128
0.067658870976 0.792192510127
0.625854271482 0.456972309063
0.749713600794 0.292907768355
0.622831615033 0.527660369938
0.797971830388 0.697903280741
0.237892066373 0.203091723151
0.578002671695 0.556564219166
0.900760628307 0.985824568567
0.438034490703 0.401726078448
0.010569460045 0.477995503462
0.545854766346 0.049269653280
0.475153719132 0.729667440645
0.235275734934 0.357432230899
0.961915833466 0.074642446283
0.151216160757 0.173879747792
0.679416042178 0.192993733618
0.749039691932 0.083079440234
0.971512602108 0.318163730709
0.707501960993 0.516009741371
0.897556727657 0.916574169833
0.146312184684 0.698157904340
0.828977928790 0.747776085884
0.992855819449 0.830125124160
0.778832747145 0.667334023483
0.665123150596 0.248647853221
0.138916776170 0.582616199996
0.379539846738 0.175741618750
0.999364100516 0.598802416835
0.756519809149 0.991894018036
0.616912714929 0.099700716741
0.089603400842 0.868315751058
0.556956896238 0.561983712723
0.225575664824 0.556366612897
0.816020716133 0.584442727454
0.735674747655 0.293196372441
0.918378709818 0.473663942741
0.157720745685 0.165792472004
0.734352968815 0.827632229600
0.974664899575 0.046046556866
0.077588417635 0.728266773095
0.538748790503 0.922804047188
0.071732576265 0.237514584852
0.927368251264 0.309434359473
0.728930515956 0.999725072569
0.255177409823 0.484168033450
0.127022797075 0.511577572433
0.998389944246 0.852829985357
0.311061747379 0.421435709554
0.596207558863 0.327819452561
0.457622309427 0.469884195945
0.868525204444 0.552035979889
0.635385669475 0.055216767593
0.469348972622 0.211341087319
0.458749789655 0.090264964373
0.725661209342 0.864116114418
0.177028612897 0.764287931405
0.288848526107 0.352192221521
0.962523908594 0.005409930480
0.250467353873 0.265177703666
0.876898288721 0.090646357822
0.899378795056 0.321904703247
0.805477661726 0.722877332290
0.479585096698 0.260901153664
0.480124117282 0.503811908615
0.957014405055 0.639628411520
0.068028761651 0.611262245859
0.431723881005 0.213499601535
0.019186163272 0.435767184641
0.905344069433 0.574822268927
0.350560633876 0.259245220042
0.301014936479 0.893830570968
0.039297374367 0.846019363281
0.056636528833 0.724551005277
0.018151369470 0.158967426459
0.097170081569 0.363670629709
0.559111633147 0.671062403609
0.316298917845 0.517761939875
0.819620800572 0.791155420362
0.843437957707 0.520703097889
0.561587944575 0.404119746255
0.773436396590 0.917080112492
0.666448677275 0.096645170604
0.831045439609 0.397557918524
0.017848893801 0.223899197407
0.721142197650 0.238074155603
0.643249736917 0.007431579418
0.972757278308 0.096281864014
0.061129321556 0.545193248918
0.667217551237 0.186609362978
0.513874269275 0.180096275201
0.998382346049 0.060906314972
0.948418976900 0.599509648948
0.549341263981 0.926818472202
0.085835593681 0.325443024019
0.091500164698 0.243318910200
0.874160719598 0.670518600124
0.678279039235 0.235384741197
0.800648676593 0.560396668022
0.579376711793 0.601434429156
0.533373656873 0.906954524640
0.898542939293 0.572245961330
0.828796930609 0.021698061482
0.456983810893 0.283699330726
0.570828411823 0.214711898284
0.077981702396 0.203492112191
0.765427048467 0.575654037653
0.851231725350 0.800253434640
0.698409533249 0.590226217808
0.316102939935 0.349143425600
0.746504538022 0.834178002155
0.012969887156 0.458611294351
0.314557869168 0.398832728623
0.195498551727 0.696659688939
0.435045436737 0.844583311091
0.062006005000 0.350514872712
0.917693538777 0.524647102267
0.991565009759 0.520445680383
0.863172496687 0.759068154592
0.504339108175 0.216648194276
0.469777950137 0.022613815578
0.002780473299 0.078281691100
0.558126943606 0.509557229002
0.490997395482 0.587193710548
0.136681123324 0.888719546060
0.067121010752 0.917522152013
0.728999725976 0.014542043392
0.894317070766 0.698749177015
0.508778391346 0.830970460362
0.889768516155 0.217069445181
0.545828982693 0.726788268631
0.540193659221 0.821912903286
0.488208363553 0.471583835345
0.023083220711 0.315544042400
0.703843270306 0.394255099685
0.353782611116 0.798884300167
0.518481848841 0.239946013680
0.211884012238 0.131736176091
0.533012903360 0.751298164376
0.751321312076 0.786715710003
0.727639248387 0.326240258437
0.345400087938 0.270338310046
0.886704573854 0.483204074283
0.342189931551 0.429390569105
0.857911740202 0.457249633605
0.441827778361 0.224121740123
0.923117228320 0.214331276006
0.893023853633 0.940692013606
0.562849390251 0.928691600016
0.932246692972 0.233134717468
0.679309993559 0.458608423479
0.549635746838 0.869865102559
0.767137137423 0.282542578606
0.007719650199 0.042163549325
0.030015754529 0.440868054548
0.512700642017 0.643364894616
0.304827412095 0.253162295480
0.946721167354 0.009612195034
0.222066800408 0.448469917512
0.719602700016 0.328521677110
0.978475960580 0.122629285732
0.149609598323 0.764119937284
0.680141767359 0.904894855824
0.597537663243 0.448743708870
0.514675260201 0.423550495462
0.072678319414 0.879650771195
0.190675918992 0.670466721677
0.621910297763 0.094916900596
0.630737722276 0.006709483960
0.376391676252 0.845452216319
0.888159618053 0.170086351642
0.239261445091 0.023949919126
0.572788692766 0.851269290497
0.380731717104 0.944195319128
0.691682655355 0.823838200101
0.695404615288 0.912952264415
0.037287072865 0.636847592686
0.355152050549 0.519771676073
0.969464914456 0.913556788647
0.447147365525 0.446321930569
0.345999194276 0.019633345853
0.261455477848 0.515637369789
0.245246663117 0.456916692170
0.129918020756 0.453058324740
0.108709396466 0.758815655388
0.314982362941 0.095257773522
0.702794575034 0.880336344829
0.503813605624 0.882905180232
0.378458565646 0.324947196511
0.132817015430 0.618121241366
0.093412397883 0.282962511612
0.407030169252 0.012467262636
0.480859707747 0.388466058429
0.297289674468 0.237953764375
0.406227996172 0.866228833685
0.508331997064 0.906233730317
0.282047440159 0.634451452305
0.878871993915 0.914180735140
0.322161309930 0.666958418241
0.569161516263 0.822480073091
0.649076099499 0.678790285030
0.834634241675 0.683346025896
0.039860582748 0.076707006038
0.001187014119 0.950309615421
0.252088975171 0.471283163217
0.226752738596 0.624112647755
0.535527025175 0.756019812349
0.736530600700 0.591634632944
0.659338990987 0.462819954393
0.890126374820 0.067633321123
0.698430892001 0.459501699509
0.815614160195 0.660686193678
0.884148969608 0.986606594830
0.518981353977 0.254493349893
0.070054764428 0.976076901766
0.641506347453 0.163680897724
0.157157427084 0.757526395977
0.139413628122 0.820092254493
0.107182640662 0.858541085653
0.549848998901 0.142561751794
0.717703657238 0.129070663934
0.588138798784 0.202244681351
0.987886250920 0.867485091563
0.199886639466 0.419269477395
0.844963678184 0.763875008936
0.927289572043 0.307945168879
0.984242825385 0.086896264746
0.304818079643 0.360789613997
0.182456425724 0.671749284290
0.690921168008 0.550655412531
0.336751356120 0.482219846422
0.388634409358 0.800259841008
0.648797390900 0.148190656716
0.480955397593 0.675136734029
0.382797206447 0.266389458222
0.581803007756 0.195711004893
0.873084711466 0.006720872555
0.708614431982 0.623764522331
0.415147733827 0.815312275653
0.949602500565 0.085554400257
0.145060539540 0.639990346794
0.211965602671 0.066425476412
0.376344404733 0.031521048785
0.484608909165 0.908716916224
0.328198320212 0.867443264351
0.071018882484 0.115512542448
0.030989692547 0.993181690881
0.688778548015 0.297364721941
0.048124428363 0.231439445591
0.188889010438 0.178196500470
0.700309862000 0.445371718155
0.620768539573 0.021445227534
0.739290423463 0.389080290506
0.110854535875 0.860067218078
0.992007556147 0.191521386371
0.390581128339 0.866816119338
0.809569994623 0.513587678531
0.112716369719 0.327401651277
0.213300914429 0.725135932484
0.346313288189 0.862519330744
0.265462480650 0.166936263436
0.805678743271 0.559729735032
0.316178762796 0.505393892024
0.616738429606 0.437796872475
0.629842662388 0.934541165255
0.377045787435 0.480033368604
0.291284229450 0.124943025427
0.248642325980 0.285734508630
0.879704337095 0.223154623695
0.114347257738 0.036827763253
0.900471952183 0.244191949023
0.909280690595 0.937958327316
0.433102997139 0.014726739997
0.045077243073 0.930538482389
0.517966855855 0.573622128866
0.012021148457 0.313598317208
0.922510747755 0.041836996676
0.365050008524 0.826001566740
0.636185291016 0.374121458135
0.167177659597 0.795772123846
0.606054411157 0.804404807117
0.825447435179 0.573578199619
0.284662137185 0.915067201287
0.060240762991 0.710131222024
0.788615576745 0.082738909467
0.401952832322 0.173289429878
0.209160286807 0.080862650674
0.216152322744 0.432550803067
0.551529169689 0.118586981780
0.378936209886 0.959540532607
0.162921738404 0.848858403826
0.620968770663 0.736833738355
0.422624922645 0.433698417866
0.447476411566 0.758418650177
0.073152339931 0.675065732111
0.841202151879 0.408338042899
0.357613947886 0.334514765803
0.538075821476 0.575211418687
0.163215035856 0.918796073956
0.106323592643 0.595726325311
0.549330419585 0.511953893554
0.887243669750 0.706708347412
0.334639283976 0.313337248352
0.801359121945 0.850574772989
0.133096188541 0.786855508654
0.271694274965 0.041010781308
0.242937120495 0.147003546837
0.954203091097 0.313368283846
0.814483964110 0.974507221416
0.434726873788 0.706990339175
0.537349164362 0.257373424660
0.596219747913 0.044447418420
0.810012510588 0.045771903604
0.476424000730 0.166199782536
0.677026664403 0.161255074329
0.324898834635 0.069761908673
0.261815117836 0.247688657032
0.382625693402 0.301954332828
0.584788505250 0.643896727247
0.003776391242 0.313824522335
0.464080418396 0.613021269040
0.927207111160 0.053465516965
0.154474900588 0.913185091646
0.297527258280 0.226048144089
0.822072435872 0.336079594306
0.898007467536 0.667323683869
0.289052314733 0.988051897507
0.659081085864 0.571687997460
0.453794561839 0.821240864932
0.968828489337 0.694289397030
0.714006966063 0.335035081683
0.460808967974 0.554899993702
0.739869971039 0.820949493272
0.568240927810 0.446267970694
0.284197078303 0.892917708920
0.193273133707 0.168965256538
0.928968797148 0.971575494454
0.780507959758 0.746505479729
0.882216858202 0.532594286984
0.042727439612 0.427519934067
0.114120203856 0.208363218038
0.654754629000 0.455458635777
0.292457990598 0.687790696597
0.702501719746 0.920668471668
0.509505298544 0.994803640770
0.295582791073 0.435454984749
0.627437254389 0.361990519378
0.973598362610 0.961147582230
0.977834648317 0.037115034895
0.761651336549 0.329173943248
0.981591675441 0.967897109499
0.566274796582 0.438247212544
0.185171970654 0.171118388962
0.108311780872 0.770143254002
0.992625444930 0.487987317264
0.527080878005 0.380983867169
0.593073383449 0.406645520587
0.876209621109 0.417859502879
0.901625644147 0.258189335296
0.884765488561 0.147060713614
0.737169411705 0.693719383129
0.949832172486 0.515805402564
0.520546629266 0.271443700558
0.433661961080 0.100437955156
0.886824760643 0.835097630723
0.988303910121 0.507550610479
0.239295742119 0.273883047891
0.054607265415 0.617876020131
0.232268677501 0.111372068631
0.565300653833 0.614286911020
0.834535825453 0.083592773288
0.611145198530 0.273603179013
0.203596536775 0.607668178359
0.745774246417 0.176562654692
0.378452833725 0.500391327597
0.252709135441 0.091298263121
0.390301096182 0.935090469497
0.074249688286 0.993645409218
0.988119642927 0.894795423856
0.906675210149 0.823868221278
0.800499683103 0.025410972731
0.852777003856 0.855855840202
0.504719975454 0.065312003975
0.847622108205 0.324039313248
0.875781383765 0.944099750985
0.146190427578 0.958379901426
0.446779168555 0.235425372947
0.494828965055 0.202569801280
0.760606119950 0.214647868141
0.168147809996 0.909480477349
0.742681327352 0.125124471320
0.007988176786 0.135931063592
0.814445310463 0.976234817297
0.573493456735 0.601693682901
0.815135215963 0.876541819100
0.826305242446 0.381593116116
0.250361627163 0.407143973005
0.710807925793 0.301509088140
0.563884052743 0.239252226813
0.027603069541 0.286589591333
0.085483167786 0.237931194456
0.073578621042 0.931197197854
0.672837188144 0.828005931928
0.271743486883 0.833826285537
0.296835180356 0.851203269054
0.029245332328 0.665861578681
0.453934456230 0.454147381320
0.136624021408 0.560636448337
0.190250286426 0.418964448335
0.402445185040 0.649457088833
0.132436803348 0.501697443008
0.855203308110 0.505375050742
0.510585962935 0.763840890691
0.642101774575 0.845429727999
0.076969609976 0.070053392852
0.818453814741 0.190383330650
0.748235854923 0.147094387840
0.111573573552 0.780797687502
0.982527934260 0.137487584412
0.721835875399 0.033443977070
0.429929303902 0.984188314506
0.506897012191 0.216907243289
0.425785718266 0.313102272683
0.901832339669 0.994886376902
0.921071289108 0.567770303256
0.530229944742 0.585761196836
0.529433810447 0.839624624901
0.234278456430 0.713790410610
0.412382791442 0.238287708948
0.723921527342 0.367731631547
0.695904470354 0.385402514122
0.947666923995 0.864276345611
0.315359402330 0.084053489745
0.805204845209 0.454632814713
0.500722834098 0.821188253780
0.842303350704 0.971657438708
0.249073812292 0.175431694148
0.932328939556 0.941544137627
0.871858631585 0.615773993937
0.700132682622 0.468270921398
0.165105626468 0.541913305998
0.080017197105 0.721437048918
0.623834259035 0.704269062400
0.120252467482 0.340092104382
0.927889766886 0.586204761904
0.105459377615 0.718573998692
0.263978122804 0.683786096444
0.621574136507 0.317775400105
0.844532533715 0.396053018049
0.145614867289 0.589811473551
0.743094983017 0.973529373319
0.616788798260 0.199555124651
0.221152210289 0.462382605822
0.702425058471 0.247353265077
0.483957838043 0.139755310247
0.780739351154 0.558478002826
0.012058909153 0.641421678242
0.144603068511 0.612164176845
0.588408703312 0.930801667128
0.411496033772 0.782728362757
0.023596168907 0.808845611608
0.382989323195 0.594168437560
0.597488450493 0.693358547634
0.613877844630 0.125346068831
0.936224624105 0.545568289352
0.161031842627 0.413521150383
0.558898685561 0.748380856919
0.522857575527 0.198426304303
0.616435882981 0.367662757521
0.742770379958 0.026655171031
0.442231456749 0.993518436627
0.328233515122 0.136929377410
0.804342560266 0.466994503867
0.777773875846 0.601469869727
0.134785395917 0.468666660419
0.562146191877 0.478517787298
0.283298224859 0.664502174981
0.775801004045 0.697942294576
0.349419709346 0.872216835700
0.967463838013 0.658376848617
0.064658834619 0.294662108426
0.933523896008 0.053605316452
0.780780246471 0.047812319779
0.277755568610 0.901764236096
0.953805043049 0.037524619334
0.021475444897 0.647751397964
0.757364687573 0.274892821136
0.408516582499 0.212072872921
0.102802575129 0.293811543405
0.661450901892 0.023884691587
0.454276703948 0.791035919016
0.884505004085 0.098480649261
0.800585682064 0.558916100771
0.602914790186 0.686858234537
0.455151756561 0.350081397053
0.809495297736 0.664799519759
0.803306497224 0.393247707672
0.541534474559 0.759297070459
0.081620011702 0.777250549113
0.322448498890 0.689925591318
0.965500928028 0.009215925406
0.613782036922 0.981322190515
0.444804664667 0.420949178082
0.278044818511 0.370330875007
0.796979531048 0.199249298490
0.948616420721 0.568254248947
0.615736774974 0.120669570777
0.839719490035 0.466326438425
0.840859630086 0.314596396507
0.560578119589 0.402890070694
0.660200529124 0.811383294702
0.779788040455 0.696365757341
0.444912749507 0.271257936574
0.428198998143 0.532109031139
0.538405659441 0.167043224849
0.543942479674 0.357446127943
0.581409247577 0.107250425888
0.817450145311 0.961980450565
0.031016559981 0.749289771230
0.556345214778 0.314705063520
0.859899847083 0.444503326314
0.782020973080 0.301207208400
0.920450453048 0.972182840375
0.816742808360 0.699597661916
0.772881572996 0.319043305451
0.300543086059 0.889654844828
0.629989772323 0.819757626466
0.572467012541 0.883579992565
0.516053419441 0.234720701145
0.695442759742 0.666879479841
0.403136741116 0.660428890332
0.735885822830 0.553012614457
0.432874880741 0.968584888890
0.818926177873 0.184981942317
0.891770936772 0.690744947000
0.761812608457 0.001037398847
0.247398293808 0.610116804079
0.988671891787 0.850779564195
0.714053444732 0.510719145006
0.899576688324 0.073469893039
0.769853751632 0.551878433549
0.809125277132 0.694201157330
0.141654018268 0.083943183169
0.090904034221 0.558288524082
0.686223160145 0.665740653388
0.823860075854 0.702974753103
0.580760472420 0.867913173032
0.297452095431 0.192091003690
0.376047823220 0.696702352436
0.410292423842 0.038091747368
0.922462353130 0.213475917673
0.710788051379 0.871927358233
0.441971753082 0.985415343451
0.450103077117 0.250195155806
0.155483735101 0.227029440087
0.122795111467 0.107208070103
0.780030715871 0.990881126390
0.087043861963 0.953953747277
0.857872814402 0.165088356847
0.715936793717 0.223924879316
0.571454834655 0.726387130747
0.318374686880 0.285647885236
0.314138774320 0.088051255241
0.670504426390 0.342210856640
0.534760384633 0.144601626413
0.256997766765 0.868606969796
0.040459215482 0.938483794591
0.279918429193 0.688305422113
0.141164227809 0.711848055013
0.648426022195 0.941802435520
0.442964253768 0.428957814962
0.715349243239 0.373279045252
0.266862146889 0.896931096152
0.630042929216 0.768814322513
0.182736202021 0.125463298952
0.187369091388 0.373411425795
0.932470150688 0.066488345555
0.779681407518 0.437553500893
